graph_id,graph_hash,m,n,sample_id,seed,delete_probability,probability_bucket_index,attempt_index,deleted_cross_edges,deleted_edge_count,num_edges,L,x_star_bits,x_star_index,mis_size,x_star_left_count,x_star_right_count
cklr_m11_s147_52d36f246ff1e101,52d36f246ff1e101,11,41,147,5642128138515572937,0.09,3,8,"[[1,0,1],[1,0,2],[1,5,1],[1,5,2],[1,7,0],[1,8,0],[2,1,1],[2,2,1],[2,7,2],[3,6,0],[3,9,1],[4,3,0],[4,7,0],[5,2,1],[5,8,0],[5,9,0],[6,2,2],[6,8,1],[7,6,1],[7,6,2],[8,2,2],[8,8,1],[9,0,1],[9,5,1],[9,6,0]]",25,335,15416,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s148_e455882df81c25e6,e455882df81c25e6,11,41,148,7195781979288514732,0.09,3,9,"[[0,3,0],[0,3,1],[0,3,2],[1,4,1],[1,8,0],[2,1,2],[2,4,1],[2,6,2],[2,7,2],[3,2,0],[3,3,1],[3,4,1],[3,9,0],[4,0,0],[4,3,0],[4,4,0],[4,4,1],[4,9,0],[5,5,0],[5,7,0],[5,9,0],[6,1,0],[6,4,2],[6,8,1],[6,9,2],[7,9,0],[8,1,2],[8,7,2],[9,5,1],[9,9,2],[10,0,0],[10,8,0]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s149_0600b9c2b63e189d,0600b9c2b63e189d,11,41,149,3500823737389564699,0.09,3,10,"[[1,1,2],[2,0,0],[2,1,0],[2,3,1],[2,4,2],[3,4,1],[3,9,0],[3,9,2],[4,7,0],[5,5,1],[6,3,2],[7,6,0],[8,0,1],[9,1,0],[9,7,0],[9,8,0],[10,0,1],[10,4,0],[10,6,0],[10,6,1]]",20,340,15621,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s150_0f8ed240f9cba4a6,0f8ed240f9cba4a6,11,41,150,4829989405562678701,0.09,3,11,"[[0,3,1],[0,8,1],[1,2,1],[1,3,1],[1,4,2],[1,5,2],[2,0,1],[2,1,2],[2,2,0],[2,5,2],[2,7,1],[3,0,1],[3,1,0],[3,1,2],[3,2,2],[3,4,2],[4,1,2],[4,4,1],[4,7,2],[5,3,1],[5,6,0],[6,2,2],[6,3,1],[8,3,1],[8,8,2],[9,2,0],[9,4,2],[9,8,1],[10,2,2],[10,5,2]]",30,330,15211,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s151_1b1088ef8558b3ea,1b1088ef8558b3ea,11,41,151,3042113975448927805,0.09,3,12,"[[0,1,1],[0,6,2],[1,3,2],[1,8,1],[2,3,1],[2,6,2],[2,7,2],[3,0,2],[4,4,1],[5,0,2],[5,2,1],[5,2,2],[5,3,2],[5,5,2],[5,8,2],[5,9,0],[6,2,2],[6,4,2],[6,6,0],[6,7,0],[6,7,1],[7,0,2],[7,3,2],[8,2,2],[8,3,1],[8,5,1],[8,7,0],[9,8,2],[9,9,0],[10,0,1],[10,0,2],[10,6,1]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s152_fd0b3085b094e82f,fd0b3085b094e82f,11,41,152,5313631974521215141,0.09,3,13,"[[0,1,2],[3,0,2],[3,5,2],[3,6,2],[3,7,2],[4,4,1],[4,9,0],[5,4,1],[5,6,0],[6,7,0],[6,8,0],[7,1,0],[7,1,2],[7,4,2],[8,2,0],[8,2,1],[8,4,0],[8,9,0],[9,0,1],[9,5,1],[9,5,2],[9,8,1],[9,9,1],[10,1,2],[10,5,1],[10,6,1],[10,6,2]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s153_046c2d5dc416b0a9,046c2d5dc416b0a9,11,41,153,59447434654495522,0.09,3,14,"[[0,0,0],[0,0,1],[0,1,1],[0,9,0],[1,7,1],[1,9,2],[2,1,0],[2,2,1],[2,5,0],[3,4,2],[3,8,2],[3,9,1],[4,0,0],[4,4,2],[4,7,0],[4,7,2],[4,9,0],[6,2,1],[6,6,2],[7,0,2],[7,8,1],[8,1,1],[8,2,2],[9,7,0],[9,7,2],[9,8,0],[10,0,0],[10,9,0]]",28,332,15293,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s154_b5145500d25109de,b5145500d25109de,11,41,154,3225907123547588412,0.09,3,15,"[[0,3,0],[0,7,0],[0,8,1],[1,4,2],[1,6,0],[1,7,0],[2,0,0],[2,4,2],[2,5,1],[2,5,2],[3,5,0],[3,9,1],[4,1,2],[4,7,2],[4,8,1],[4,8,2],[5,0,1],[5,3,2],[6,2,2],[7,4,2],[9,0,0],[9,3,0],[9,4,2],[9,9,0],[10,3,0],[10,3,1],[10,6,0]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s155_f0b0cc4666aa88f2,f0b0cc4666aa88f2,11,41,155,4130261960794126581,0.09,3,16,"[[1,5,0],[1,7,1],[2,1,0],[2,2,1],[2,3,2],[2,7,2],[2,9,2],[3,9,1],[4,8,0],[5,2,2],[5,7,0],[6,6,0],[6,6,2],[6,9,0],[7,0,1],[7,2,1],[7,3,1],[7,8,0],[8,4,2],[8,7,0],[8,8,2],[9,6,1],[9,8,1],[9,8,2],[10,7,2],[10,8,1]]",26,334,15375,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s156_00f98ae1a8ff6d31,00f98ae1a8ff6d31,11,41,156,547641968690001779,0.09,3,17,"[[0,0,0],[0,2,2],[0,4,2],[0,9,0],[1,0,1],[1,4,1],[1,6,2],[1,8,2],[2,7,2],[2,9,1],[2,9,2],[3,3,1],[4,0,0],[5,0,2],[5,2,1],[5,2,2],[6,0,1],[6,1,2],[6,2,0],[6,2,1],[6,3,0],[6,4,0],[6,4,2],[6,8,0],[7,3,1],[7,3,2],[7,8,0],[7,9,2],[8,0,1],[8,5,1],[8,8,1],[9,7,1],[9,8,0],[10,0,0],[10,0,1]]",35,325,15006,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s157_a26bff314cef2b6d,a26bff314cef2b6d,11,41,157,3021640586183114026,0.09,3,18,"[[0,1,2],[0,3,0],[0,5,2],[0,7,2],[1,5,1],[1,5,2],[1,9,1],[2,0,0],[2,1,1],[2,1,2],[2,2,0],[3,3,1],[3,7,0],[4,3,0],[4,5,1],[5,7,0],[5,7,1],[5,9,1],[6,0,0],[6,1,0],[6,1,1],[6,6,2],[7,3,0],[7,5,0],[7,8,2],[8,2,2],[8,3,2],[8,7,0],[9,2,1],[9,4,1],[10,4,0],[10,6,1]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s158_5aed973716762249,5aed973716762249,11,41,158,5788896827685133566,0.09,3,19,"[[0,8,2],[0,9,0],[1,0,0],[1,1,1],[1,2,1],[1,6,1],[1,9,0],[2,2,2],[2,9,1],[3,1,0],[3,1,1],[4,3,0],[4,3,1],[4,4,0],[4,7,1],[5,0,1],[5,4,0],[6,7,1],[6,9,0],[7,0,1],[7,1,0],[7,7,0],[8,7,2],[8,8,0],[8,9,0],[8,9,2],[9,0,0],[9,6,0],[10,5,2],[10,6,1]]",30,330,15211,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s159_64721d1e51807ac3,64721d1e51807ac3,11,41,159,9108486296888334200,0.09,3,20,"[[0,2,2],[0,9,2],[1,8,2],[2,1,1],[2,2,2],[2,5,1],[2,6,1],[2,7,0],[3,1,1],[3,4,2],[3,5,2],[3,8,2],[4,1,1],[4,3,1],[4,7,2],[5,0,0],[5,7,2],[5,8,1],[6,0,0],[6,4,2],[6,7,1],[6,9,1],[7,0,0],[7,9,0],[8,1,2],[8,4,2],[8,6,2],[8,9,1],[9,5,1],[10,5,2],[10,6,2]]",31,329,15170,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s160_0378ffe66dbc6292,0378ffe66dbc6292,11,41,160,9091784266927311853,0.09,3,21,"[[0,4,1],[1,8,2],[1,9,2],[2,0,2],[2,2,1],[2,2,2],[2,4,1],[2,7,2],[3,4,1],[4,4,2],[4,6,0],[4,7,0],[4,9,0],[4,9,2],[5,0,1],[5,1,0],[5,1,2],[5,3,2],[5,4,2],[5,5,1],[5,9,1],[6,0,0],[6,8,1],[6,9,0],[7,0,0],[8,2,1],[8,2,2],[8,3,2],[8,5,1],[8,7,0],[8,9,0],[8,9,2],[9,4,1],[9,5,2],[9,9,2],[10,2,1],[10,4,1],[10,8,0],[10,8,2]]",39,321,14842,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s161_d3acd418a77cccfb,d3acd418a77cccfb,11,41,161,2276204782022312255,0.09,3,22,"[[0,4,2],[0,5,0],[1,0,0],[1,1,2],[1,7,0],[2,1,0],[3,6,1],[3,8,0],[3,9,0],[3,9,2],[4,1,2],[4,4,0],[4,4,1],[4,5,2],[5,3,2],[5,8,2],[6,0,2],[6,1,1],[6,6,2],[6,9,1],[7,1,1],[7,1,2],[7,4,1],[7,6,0],[8,4,1],[9,3,1],[9,6,1],[9,6,2],[9,7,2],[9,9,2],[10,3,1],[10,7,2],[10,9,0],[10,9,2]]",34,326,15047,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s162_7e264d5e7c5bce8d,7e264d5e7c5bce8d,11,41,162,5299360211862852868,0.09,3,23,"[[0,1,0],[0,8,0],[1,8,0],[1,8,2],[1,9,2],[2,2,2],[2,8,1],[3,2,0],[3,3,1],[3,5,0],[3,6,0],[3,6,1],[4,1,1],[4,2,1],[4,7,2],[4,9,1],[5,4,0],[5,7,0],[5,7,2],[6,2,2],[6,4,0],[7,2,1],[8,8,1],[8,9,2],[9,0,1],[9,4,1],[9,7,2],[10,3,1],[10,5,1],[10,8,0],[10,8,2]]",31,329,15170,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s163_9b1f718a68e8e382,9b1f718a68e8e382,11,41,163,7534401960684760382,0.09,3,24,"[[0,1,0],[0,7,2],[1,1,0],[1,5,2],[2,2,2],[2,5,2],[2,6,0],[3,1,0],[3,1,1],[3,2,1],[3,4,2],[3,6,0],[3,9,1],[4,1,1],[4,5,1],[5,8,0],[6,0,1],[6,8,1],[6,9,0],[8,3,2],[8,6,1],[9,7,1],[9,8,2],[10,6,2],[10,9,0]]",25,335,15416,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s164_887cc7d9c98ef5dc,887cc7d9c98ef5dc,11,41,164,6752357284366443321,0.09,3,25,"[[0,2,1],[0,7,0],[1,0,1],[1,4,1],[1,8,1],[2,0,0],[2,3,0],[2,5,0],[2,8,2],[3,1,1],[3,2,1],[3,3,2],[3,7,1],[4,1,1],[4,1,2],[4,3,1],[4,5,2],[4,7,2],[4,9,1],[5,3,0],[5,9,0],[6,2,2],[6,9,2],[7,1,1],[7,5,2],[7,7,2],[7,9,0],[7,9,2],[8,2,1],[8,2,2],[8,3,2],[8,5,2],[9,2,1],[9,3,0],[9,3,1],[9,7,1],[10,0,0],[10,5,0],[10,7,0],[10,7,1]]",40,320,14801,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s165_772c6737e7165181,772c6737e7165181,11,41,165,4566731398359508617,0.09,3,26,"[[0,1,1],[0,3,0],[0,3,1],[0,4,2],[0,5,1],[0,6,0],[0,9,1],[1,0,0],[1,1,1],[1,5,1],[1,6,0],[2,3,0],[2,8,2],[3,5,0],[3,8,1],[4,6,1],[5,0,1],[5,3,2],[5,4,0],[5,4,1],[5,8,0],[6,5,2],[7,2,2],[7,7,1],[8,5,1],[9,1,2],[9,4,1],[9,7,2],[9,9,1],[10,2,1],[10,4,0],[10,7,0]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s166_21a80441db6fc8da,21a80441db6fc8da,11,41,166,4187455584897454081,0.09,3,27,"[[0,0,0],[0,8,0],[1,2,2],[1,3,2],[2,4,0],[3,0,0],[3,0,1],[3,4,1],[3,9,1],[4,0,2],[4,2,2],[4,8,1],[5,0,1],[5,0,2],[5,1,2],[5,4,1],[5,5,1],[6,6,1],[6,8,0],[6,8,1],[7,4,0],[7,5,1],[7,6,0],[7,6,1],[8,0,2],[8,1,2],[8,2,1],[8,3,0],[8,7,1],[9,4,0],[9,5,2],[9,7,0],[10,7,0],[10,7,1],[10,8,1]]",35,325,15006,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s167_44cfa921fe1fe1e8,44cfa921fe1fe1e8,11,41,167,8567492746458175961,0.09,3,28,"[[0,2,1],[0,6,0],[0,6,2],[1,1,1],[1,2,0],[1,5,0],[1,5,2],[1,7,2],[3,2,0],[3,3,2],[3,6,1],[5,0,0],[5,3,1],[5,6,2],[5,7,2],[6,4,2],[6,5,2],[7,2,0],[7,8,2],[7,9,1],[8,5,0],[9,6,2],[9,9,0],[9,9,2],[10,3,0],[10,5,1],[10,5,2]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s168_38faa3b7ff9150cf,38faa3b7ff9150cf,11,41,168,4113524596167441219,0.09,3,29,"[[0,1,1],[1,6,0],[2,2,2],[2,8,1],[3,0,1],[3,2,1],[3,2,2],[3,5,2],[3,6,0],[4,4,0],[4,8,2],[4,9,0],[5,5,1],[5,7,1],[5,9,2],[6,0,2],[6,2,1],[6,2,2],[6,3,0],[6,5,1],[6,5,2],[6,6,0],[6,8,1],[6,8,2],[7,2,2],[7,4,0],[7,9,2],[8,3,2],[10,2,2],[10,4,0],[10,5,1]]",31,329,15170,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s169_dceadee0aea9b25f,dceadee0aea9b25f,11,41,169,4062455417648607992,0.09,3,30,"[[1,5,1],[1,9,0],[2,5,2],[2,8,1],[3,0,1],[3,2,1],[3,7,1],[3,7,2],[4,6,1],[4,8,1],[4,9,2],[5,0,0],[6,2,1],[6,3,1],[6,4,2],[6,9,0],[8,3,0],[8,5,0],[8,6,2],[9,0,1],[9,8,1],[10,4,2],[10,6,1]]",23,337,15498,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s170_034abb6a9f666b90,034abb6a9f666b90,11,41,170,8397639296667831250,0.11,4,1,"[[0,8,2],[1,6,0],[1,9,0],[2,0,0],[2,8,1],[3,0,0],[3,3,0],[3,4,1],[3,4,2],[4,6,2],[4,7,0],[5,7,0],[5,7,1],[6,0,1],[6,2,2],[6,4,1],[6,6,2],[7,0,1],[7,0,2],[7,4,1],[7,5,1],[8,2,1],[8,3,1],[8,6,1],[8,8,0],[8,9,0],[9,4,0],[9,5,1],[10,0,1],[10,2,2],[10,4,2]]",31,329,15170,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s171_ab24767066f3df12,ab24767066f3df12,11,41,171,2578364809055226514,0.11,4,2,"[[0,7,2],[1,4,2],[1,8,1],[2,4,0],[2,6,0],[2,6,2],[2,9,1],[2,9,2],[3,1,0],[3,3,2],[3,4,0],[3,6,0],[4,1,2],[4,4,0],[4,9,2],[5,1,2],[5,4,2],[5,6,2],[5,9,2],[6,0,1],[6,1,1],[6,2,0],[6,4,1],[6,5,1],[7,0,0],[7,5,0],[8,0,2],[8,2,2],[8,4,2],[8,7,1],[9,9,2],[10,2,0],[10,3,1],[10,5,1],[10,7,1],[10,8,2],[10,9,1]]",37,323,14924,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s172_a8120a03de4fc913,a8120a03de4fc913,11,41,172,1631568004513451624,0.11,4,3,"[[0,0,2],[0,1,2],[0,4,0],[0,5,1],[0,9,0],[0,9,1],[1,9,1],[2,5,1],[2,8,2],[3,5,1],[3,9,0],[3,9,2],[4,6,0],[4,9,0],[5,4,1],[5,6,2],[5,7,2],[6,4,0],[7,0,2],[7,1,0],[7,2,0],[8,0,0],[8,1,2],[8,5,2],[9,9,0],[9,9,1],[10,3,1]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s173_258c426072ebee2c,258c426072ebee2c,11,41,173,9135681633309102921,0.11,4,4,"[[0,3,2],[0,5,0],[0,5,1],[0,8,1],[1,0,2],[1,1,2],[1,5,2],[1,7,2],[1,8,2],[2,0,0],[2,7,0],[2,8,0],[2,8,2],[2,9,1],[2,9,2],[3,3,2],[3,6,1],[3,9,2],[4,0,0],[4,3,2],[4,4,0],[4,4,1],[4,4,2],[5,9,2],[6,0,1],[6,2,2],[6,7,0],[6,9,1],[7,0,1],[7,0,2],[7,2,0],[7,2,2],[8,0,2],[8,2,1],[8,8,1],[9,0,1],[9,1,1],[9,5,0],[9,5,1],[9,9,1],[10,1,2],[10,6,0]]",42,318,14719,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s174_13b25f0612a4f5c2,13b25f0612a4f5c2,11,41,174,5570846850196679936,0.11,4,5,"[[0,0,0],[0,1,0],[0,6,1],[0,7,1],[1,1,1],[1,2,0],[1,4,1],[1,6,1],[2,0,2],[2,2,0],[2,3,0],[2,4,0],[2,9,2],[3,1,1],[3,2,0],[3,6,0],[4,0,2],[4,1,0],[4,3,1],[4,4,0],[4,7,0],[4,9,0],[4,9,1],[5,9,0],[6,2,1],[6,3,0],[6,5,1],[6,6,2],[6,9,0],[7,0,1],[7,5,0],[7,9,0],[8,5,2],[8,6,1],[8,9,1],[9,2,1],[9,5,2],[9,6,1],[9,7,0],[10,1,2]]",40,320,14801,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s175_82f6d6b814d9e05b,82f6d6b814d9e05b,11,41,175,5425551132636328071,0.11,4,6,"[[0,0,1],[0,6,2],[0,7,0],[0,7,1],[0,7,2],[0,8,2],[1,4,2],[1,8,2],[2,0,0],[2,1,1],[2,2,1],[2,4,0],[2,7,2],[2,8,1],[3,3,0],[4,0,2],[4,3,2],[4,9,1],[5,1,0],[5,2,2],[5,4,2],[5,6,2],[5,8,1],[5,9,1],[6,0,2],[6,2,0],[6,4,2],[6,5,0],[6,6,2],[6,7,1],[7,0,2],[7,2,1],[7,3,2],[7,7,0],[8,0,2],[8,1,1],[8,3,2],[9,2,0],[10,1,1],[10,3,2],[10,6,2]]",41,319,14760,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s176_7d25fc4186e30a81,7d25fc4186e30a81,11,41,176,1785443208653437190,0.11,4,7,"[[0,2,0],[0,4,0],[1,0,0],[1,5,0],[1,5,2],[1,9,0],[2,2,1],[2,3,1],[2,6,2],[2,8,0],[2,8,2],[3,1,2],[3,7,1],[3,8,0],[4,0,0],[4,2,1],[4,8,0],[4,9,2],[5,4,2],[5,9,0],[5,9,1],[6,0,2],[6,2,2],[6,5,1],[6,6,0],[6,7,2],[7,0,2],[7,2,2],[7,8,1],[7,8,2],[7,9,0],[7,9,2],[8,0,0],[8,2,0],[8,3,0],[8,4,1],[8,5,0],[9,5,2],[10,0,1],[10,1,1],[10,4,0],[10,5,2],[10,7,0]]",43,317,14678,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s177_6019f2e0fc350d6b,6019f2e0fc350d6b,11,41,177,6361630624395599191,0.11,4,8,"[[0,0,0],[0,0,2],[0,5,2],[1,3,1],[1,3,2],[1,4,1],[2,6,1],[2,8,1],[2,8,2],[3,5,0],[3,5,2],[3,9,0],[4,8,2],[4,9,0],[5,6,1],[6,0,0],[6,1,1],[6,2,2],[6,4,1],[7,6,0],[8,5,2],[9,2,1],[9,3,0],[9,6,2],[10,1,0],[10,4,0],[10,4,2]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s178_038eeda5fb890d06,038eeda5fb890d06,11,41,178,5061185848814227177,0.11,4,9,"[[0,4,0],[1,3,1],[1,3,2],[1,5,1],[1,7,0],[2,1,0],[2,1,2],[2,2,0],[2,2,2],[2,4,0],[2,9,0],[3,0,2],[3,3,2],[3,6,1],[4,9,1],[5,0,1],[5,3,1],[5,4,0],[5,4,1],[5,4,2],[6,7,2],[6,9,1],[7,0,2],[7,1,2],[7,2,1],[7,3,0],[8,1,1],[8,2,2],[8,5,2],[8,6,2],[8,9,2],[9,0,1],[9,5,1],[10,5,1],[10,6,1]]",35,325,15006,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s179_413d7aaa5e4158ce,413d7aaa5e4158ce,11,41,179,5410181506015616149,0.11,4,10,"[[0,0,2],[0,1,2],[0,7,2],[1,3,1],[1,7,1],[1,9,0],[2,0,0],[2,0,1],[2,0,2],[2,1,0],[2,2,1],[2,4,0],[2,6,0],[3,1,1],[3,4,0],[3,4,2],[4,1,1],[4,2,0],[4,5,1],[4,5,2],[5,5,2],[5,6,0],[6,0,0],[6,4,0],[6,7,2],[7,0,2],[7,3,1],[7,8,2],[8,0,1],[8,2,1],[8,3,1],[8,9,0],[8,9,2],[9,2,1],[9,9,1],[10,2,2],[10,3,0],[10,4,1],[10,7,2],[10,9,1],[10,9,2]]",41,319,14760,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s180_0aadbfb93df9ceba,0aadbfb93df9ceba,11,41,180,5862774826431457180,0.11,4,11,"[[0,8,1],[0,8,2],[0,9,0],[1,0,2],[1,2,1],[1,4,2],[1,6,2],[2,2,1],[2,7,0],[2,9,2],[3,5,1],[3,8,0],[5,3,0],[5,7,0],[5,9,2],[6,2,0],[6,4,2],[6,6,0],[7,0,1],[7,1,2],[7,5,0],[7,9,1],[7,9,2],[8,2,1],[9,0,0],[9,0,2],[9,6,2],[9,7,0],[10,0,1],[10,1,0],[10,1,1],[10,4,1],[10,5,0]]",33,327,15088,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s181_429b0d8b8a0fc2da,429b0d8b8a0fc2da,11,41,181,1147621766031274295,0.11,4,12,"[[0,3,0],[0,6,2],[0,8,0],[0,9,0],[1,1,0],[1,7,0],[1,8,0],[2,4,0],[2,7,0],[3,0,1],[3,3,0],[3,3,1],[4,3,1],[4,4,0],[4,5,0],[5,0,1],[5,1,1],[5,2,1],[5,3,0],[5,3,1],[5,9,1],[6,2,0],[6,3,2],[6,5,0],[6,6,0],[6,9,2],[7,0,0],[7,1,1],[7,2,1],[7,3,1],[7,8,2],[8,4,0],[8,4,2],[8,9,2],[9,0,0],[9,2,1],[9,5,1],[9,6,0],[9,8,2],[10,5,2],[10,9,0]]",41,319,14760,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
